5fc0246028dfea4223740bf7,20647ba986877775,14.5374519,120.9999704,Juavan,,,false,false,0,2020-11-27,05:55:42
5fc0246628dfea4223740bfa,20647ba986877775,14.5374504,120.9999828,Juavan,,,false,false,0,2020-11-27,05:55:43
5fc0246628dfea4223740bfb,20647ba986877775,14.5374493,120.9999875,Juavan,,,false,false,0,2020-11-27,05:55:44
5fc0246628dfea4223740bff,20647ba986877775,14.5374491,120.9999908,Juavan,,,false,false,0,2020-11-27,05:55:45
5fc0246628dfea4223740c02,20647ba986877775,14.5374454,120.9999938,Juavan,,,false,false,0,2020-11-27,05:55:46
5fc0246728dfea4223740c06,20647ba986877775,14.5374427,120.9999903,Juavan,,,false,false,0,2020-11-27,05:55:48
5fc0246728dfea4223740c08,20647ba986877775,14.5374459,120.9999822,Juavan,,,false,false,0,2020-11-27,05:55:49
5fc0246c28dfea4223740c0a,20647ba986877775,14.5374438,120.9999769,Juavan,,,false,false,0,2020-11-27,05:55:50
5fc0246d28dfea4223740c0d,20647ba986877775,14.5374331,120.9999683,Juavan,,,false,false,0,2020-11-27,05:55:52
5fc0246d28dfea4223740c10,20647ba986877775,14.5374234,120.9999633,Juavan,,,false,false,0,2020-11-27,05:55:53
5fc0246d28dfea4223740c12,20647ba986877775,14.5374191,120.9999626,Juavan,,,false,false,0,2020-11-27,05:55:54
5fc0247228dfea4223740c15,20647ba986877775,14.5374155,120.9999594,Juavan,,,false,false,0,2020-11-27,05:55:56
5fc0247328dfea4223740c18,20647ba986877775,14.5374206,120.9999581,Juavan,,,false,false,0,2020-11-27,05:55:58
5fc0247328dfea4223740c1b,20647ba986877775,14.5374215,120.9999572,Juavan,,,false,false,0,2020-11-27,05:55:59
5fc0247328dfea4223740c1e,20647ba986877775,14.5374131,120.9999572,Juavan,,,false,false,0,2020-11-27,05:56:01
5fc0247828dfea4223740c20,20647ba986877775,14.5374083,120.9999593,Juavan,,,false,false,0,2020-11-27,05:56:02
5fc0247928dfea4223740c23,20647ba986877775,14.5374028,120.9999613,Juavan,,,false,false,0,2020-11-27,05:56:03
5fc0247928dfea4223740c26,20647ba986877775,14.5373837,120.9999646,Juavan,,,false,false,0,2020-11-27,05:56:05
5fc0247928dfea4223740c29,20647ba986877775,14.537384,120.9999659,Juavan,,,false,false,0,2020-11-27,05:56:06
5fc0247f28dfea4223740c2c,20647ba986877775,14.5373891,120.9999684,Juavan,,,false,false,0,2020-11-27,05:56:08
5fc0247f28dfea4223740c2f,20647ba986877775,14.5373853,120.999967,Juavan,,,false,false,0,2020-11-27,05:56:10
5fc0247f28dfea4223740c32,20647ba986877775,14.5373836,120.9999652,Juavan,,,false,false,0,2020-11-27,05:56:12
5fc0248028dfea4223740c35,20647ba986877775,14.5373836,120.9999649,Juavan,,,false,false,0,2020-11-27,05:56:13
5fc0248528dfea4223740c37,20647ba986877775,14.5373836,120.9999643,Juavan,,,false,false,0,2020-11-27,05:56:14
5fc0248528dfea4223740c3a,20647ba986877775,14.5373819,120.9999651,Juavan,,,false,false,0,2020-11-27,05:56:16
5fc024d228dfea4223740cb1,20647ba986877775,14.537372,120.9999244,Juavan,,,false,false,0,2020-11-27,05:57:36
5fc024d828dfea4223740cb4,20647ba986877775,14.5373563,120.9999489,Juavan,,,false,false,0,2020-11-27,05:57:38
5fc024d828dfea4223740cb9,20647ba986877775,14.537343,120.9999597,Juavan,,,false,false,0,2020-11-27,05:57:40
5fc024d828dfea4223740cbc,20647ba986877775,14.5373308,120.9999667,Juavan,,,false,false,0,2020-11-27,05:57:42
5fc024de28dfea4223740cbe,20647ba986877775,14.5373209,120.9999718,Juavan,,,false,false,0,2020-11-27,05:57:43
5fc024de28dfea4223740cc1,20647ba986877775,14.5373177,120.999973,Juavan,,,false,false,0,2020-11-27,05:57:44
5fc024de28dfea4223740cc5,20647ba986877775,14.5373152,120.9999786,Juavan,,,false,false,0,2020-11-27,05:57:46
5fc024df28dfea4223740cc7,20647ba986877775,14.5373118,120.9999791,Juavan,,,false,false,0,2020-11-27,05:57:47
5fc024df28dfea4223740cca,20647ba986877775,14.5373095,120.9999836,Juavan,,,false,false,0,2020-11-27,05:57:48
